EXT_SOURCE_3,EXT_SOURCE_2,EXT_SOURCE_1,CARD_CNT_DRAWINGS_ATM_CURRENT_MEAN,CARD_CNT_DRAWINGS_CURRENT_MAX,BUREAU_DAYS_CREDIT_MEAN,CARD_AMT_BALANCE_MEAN,CARD_CNT_DRAWINGS_CURRENT_MEAN,DAYS_BIRTH,BUREAU_MONTHS_BALANCE_SIZE_MEAN,BUREAU_CREDIT_ACTIVE_CLOSED_MEAN,PREV_NAME_CONTRACT_STATUS_REFUSED_MEAN,DAYS_EMPLOYED,BUREAU_DAYS_CREDIT_MIN,CARD_AMT_BALANCE_MAX,BUREAU_DAYS_CREDIT_UPDATE_MEAN,REFUSED_DAYS_DECISION_MAX,CARD_CNT_DRAWINGS_ATM_CURRENT_MAX,CARD_AMT_BALANCE_MIN,PREV_NAME_CONTRACT_STATUS_APPROVED_MEAN,ACTIVE_MONTHS_BALANCE_SIZE_MEAN,ACTIVE_DAYS_CREDIT_MEAN,CARD_AMT_DRAWINGS_ATM_CURRENT_MEAN,CARD_CNT_DRAWINGS_CURRENT_VAR,REGION_RATING_CLIENT_W_CITY,ACTIVE_DAYS_CREDIT_MAX,BUREAU_STATUS_1_MEAN_MEAN,CARD_AMT_DRAWINGS_CURRENT_MEAN,CARD_MONTHS_BALANCE_MEAN,CARD_CNT_DRAWINGS_ATM_CURRENT_VAR,CLOSED_DAYS_CREDIT_MEAN,PREV_NAME_PRODUCT_TYPE_WALK-IN_MEAN,BUREAU_STATUS_C_MEAN_MEAN,PREV_CODE_REJECT_REASON_SCOFR_MEAN,NAME_INCOME_TYPE_WORKING,NAME_EDUCATION_TYPE_HIGHER_EDUCATION,PREV_CODE_REJECT_REASON_HC_MEAN,CODE_GENDER,DAYS_LAST_PHONE_CHANGE,CARD_AMT_DRAWINGS_CURRENT_MAX,REG_CITY_NOT_WORK_CITY,CARD_CNT_DRAWINGS_CURRENT_SUM,REFUSED_HOUR_APPR_PROCESS_START_MIN,CARD_CNT_DRAWINGS_ATM_CURRENT_SUM,APPROVED_DAYS_DECISION_MIN,BUREAU_DAYS_CREDIT_MAX,DAYS_ID_PUBLISH,REFUSED_DAYS_DECISION_MIN,NAME_EDUCATION_TYPE_SECONDARY,NAME_INCOME_TYPE_PENSIONER,APPROVED_AMT_ANNUITY_MEAN,PREV_DAYS_DECISION_MEAN,APPROVED_AMT_ANNUITY_MAX,REG_CITY_NOT_LIVE_CITY,BUREAU_DAYS_CREDIT_ENDDATE_MEAN,FLAG_DOCUMENT_3,CARD_AMT_CREDIT_LIMIT_ACTUAL_SUM,FLOORSMAX_AVG,BUREAU_CREDIT_TYPE_MICROLOAN_MEAN,BUREAU_STATUS_0_MEAN_MEAN,APPROVED_HOUR_APPR_PROCESS_START_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,CARD_AMT_INST_MIN_REGULARITY_VAR,OCCUPATION_TYPE_LABORERS,PREV_NAME_YIELD_GROUP_XNA_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,ACTIVE_DAYS_CREDIT_MIN,PREV_NAME_YIELD_GROUP_LOW_NORMAL_MEAN,DAYS_REGISTRATION,EMERGENCYSTATE_MODE_NO,PREV_CODE_REJECT_REASON_LIMIT_MEAN,REFUSED_RATE_DOWN_PAYMENT_MEAN,PREV_PRODUCT_COMBINATION_CARD_STREET_MEAN,AMT_GOODS_PRICE,PREV_NAME_YIELD_GROUP_HIGH_MEAN,CARD_CNT_INSTALMENT_MATURE_CUM_SUM,APPROVED_RATE_DOWN_PAYMENT_MAX,CARD_AMT_DRAWINGS_ATM_CURRENT_SUM,PREV_PRODUCT_COMBINATION_CASH_X-SELL_LOW_MEAN,PREV_NAME_CONTRACT_TYPE_REVOLVING_MEAN,OWN_CAR_AGE,CLOSED_DAYS_CREDIT_UPDATE_MEAN,REGION_POPULATION_RELATIVE,BUREAU_DAYS_CREDIT_VAR,PREV_HOUR_APPR_PROCESS_START_MEAN,ACTIVE_DAYS_CREDIT_VAR,PREV_APP_CREDIT_PERC_MEAN,PREV_PRODUCT_COMBINATION_POS_INDUSTRY_WITH_INTEREST_MEAN,PREV_AMT_ANNUITY_MIN,PREV_CHANNEL_TYPE_AP+_MEAN,REFUSED_CNT_PAYMENT_SUM,BUREAU_CREDIT_TYPE_CARD_MEAN,ELEVATORS_AVG,APPROVED_APP_CREDIT_PERC_MAX,LIVE_CITY_NOT_WORK_CITY,FLOORSMIN_AVG,PREV_NAME_PAYMENT_TYPE_XNA_MEAN,REFUSED_AMT_APPLICATION_MIN,PREV_NAME_PORTFOLIO_POS_MEAN,REFUSED_AMT_ANNUITY_MIN
0.5971631093494884,0.8806802128603505,0.2731982826137225,0.0087365591397849,0.0181818181818181,0.6405430070727812,0.0318432338868131,0.0018258696905631,0.3142615558060877,0.2473958333333333,0.6165158371040724,0.0,0.986880303707012,0.3744010951403148,0.0719211213672742,0.988491736241796,0.8647260273972603,0.0588235294117647,0.3257440960778552,1.0,0.1458333333333333,0.8158795345653662,0.0050838735134646,0.0001399714618407,0.5,0.9120465434633812,0.0,0.003076923076923,0.7755102040816326,0.0012012182972303,0.5341611513486513,0.0,0.3090828093934971,0.0,1.0,0.0,0.0,1.0,0.6388630009319665,0.0329787234042553,0.0,0.0039164490861618,0.4782608695652174,0.0076923076923076,0.4698630136986301,0.8973305954825462,0.5552313463943309,0.7808219178082192,1.0,0.0,0.0511024290901857,0.4698630136986301,0.0389786529476773,0.0,0.5712248010908255,1.0,0.1218836565096952,0.125,0.0,0.4367152160866787,0.217391304347826,0.5874399573029709,0.0050706730254708,0.0,0.0,0.5470664928292046,0.7388774811772758,1.0,0.4696822308690013,1.0,0.0,0.0,0.0,0.1021324354657687,0.0,0.0062776957163958,0.1013825914192127,0.0080502334567702,0.0,0.0,0.2637362637362637,0.9817975650513248,0.1962668586778919,0.0922734140387523,0.217391304347826,0.0257905582603298,0.1877486789077167,0.0,0.0511024290901857,0.0,0.0138888888888888,0.2,0.0,0.0513221310407711,0.0,0.2083,1.0,0.0202020202020202,1.0,0.0265481372214384
0.4303685442040241,0.7805559902864266,0.526772579352534,0.0087365591397849,0.0,0.6964407939767283,0.0031453203991063,0.0,0.8191093573844418,0.2473958333333333,0.75,0.0,0.8558508262617239,0.257015742642026,0.0,0.9879983289567916,0.8647260273972603,0.0588235294117647,0.3257440960778552,1.0,0.1458333333333333,0.908624229979466,0.0050838735134646,0.0,0.5,0.908624229979466,0.0,0.0,0.9897959183673468,0.0012012182972303,0.6278617216117215,0.25,0.3090828093934971,0.0,1.0,0.0,0.0,1.0,0.4114631873252563,0.0,0.0,0.0,0.4782608695652174,0.0,0.1356164383561644,0.908624229979466,0.5382798388217312,0.7808219178082192,1.0,0.0,0.0178644155790465,0.6450342465753425,0.0270632724743411,0.0,0.6607741573494998,1.0,0.0069252077562326,0.4583,0.0,0.4367152160866787,0.8260869565217391,0.9496804565297716,0.0,0.0,0.25,0.5686890792822995,0.908624229979466,0.5,0.9811527237354084,1.0,0.0,0.0,0.25,0.1503928170594837,0.0,0.0,0.1089090909090909,0.0,0.0,0.25,0.1538461538461538,0.984308108538235,0.2604752277825473,0.183498973180319,0.7717391304347826,0.0257905582603298,0.1879928951461436,0.0,0.0074893789372601,0.0,0.0138888888888888,0.25,0.35,0.0555555555555555,0.0,0.0,0.5,0.0202020202020202,0.75,0.0265481372214384
0.2136215763707742,0.5210098521640049,0.8213393286025273,0.0087365591397849,0.0181818181818181,0.1208076659822039,0.0318432338868131,0.0018258696905631,0.7145997745208567,0.2473958333333333,0.5,0.5,0.943054935238946,0.0523613963039014,0.0719211213672742,0.9858916209119122,0.6825342465753426,0.0588235294117647,0.3257440960778552,0.5,0.1458333333333333,0.1892539356605065,0.0050838735134646,0.0001399714618407,1.0,0.1892539356605065,0.0,0.003076923076923,0.7755102040816326,0.0012012182972303,0.0525412087912087,1.0,0.3090828093934971,0.0,1.0,1.0,0.0,0.0,0.727865796831314,0.0329787234042553,0.0,0.0039164490861618,0.6521739130434783,0.0076923076923076,0.6017123287671233,0.1892539356605065,0.6259552591357509,0.6825342465753426,0.0,0.0,0.1657658691326894,0.6421232876712328,0.1264388092411464,0.0,0.5782847289696604,1.0,0.1218836565096952,0.3542,0.0,0.4367152160866787,0.6956521739130435,0.6155898895624923,0.0050706730254708,0.0,0.5,0.8196898665705011,0.1892539356605065,0.5,0.9043450064850844,1.0,0.5,0.0,0.5,0.1032547699214365,0.0,0.0062776957163958,0.1042881213816186,0.0080502334567702,0.0,0.5,0.0989010989010989,0.9720697063738364,0.2763300008308177,0.0191701229799333,0.6739130434782609,0.0257905582603298,0.1733940791658354,0.0,0.0374468946863006,0.0,0.0,0.0,0.14,0.0447964449541284,0.0,0.0417,1.0,0.0505050505050505,0.0,0.0269101323214262
0.8593802672634339,0.4135027112176692,0.5179028927668152,0.0021795989537925,0.0242424242424242,0.2282683093771389,0.0252302753376923,0.0010285126564196,0.3496054114994362,0.2473958333333333,0.75,0.25,0.9098928092898616,0.0578370978781656,0.0346789453208334,0.9671699689663404,0.1065068493150684,0.0392156862745098,0.3257440960778552,0.75,0.1458333333333333,0.0917180013689253,0.0008135000672314,8.505155794411156e-05,1.0,0.0917180013689253,0.0,0.0007013686486486,0.2346938775510204,0.0001974310337957,0.2747252747252746,0.0,0.3090828093934971,0.0,1.0,0.0,0.0,0.0,0.7423112767940354,0.0202127659574468,0.0,0.0039164490861618,0.6086956521739131,0.0128205128205128,0.1078767123287671,0.5078713210130048,0.6440183409754063,0.1065068493150684,1.0,0.0,0.0190766963830244,0.2642123287671233,0.0290419904309981,0.0,0.5524167613208709,1.0,0.1024930747922437,0.3333,0.0,0.4367152160866787,0.8260869565217391,0.5659409084066618,0.0020788229813437,0.0,0.25,0.5824753855145438,0.0917180013689253,0.25,0.6618433852140078,1.0,0.0,0.1340945226506908,0.0,0.2592592592592592,0.25,0.267479074347612,0.5065067942939769,0.0064938549884613,0.0,0.25,0.0989010989010989,0.9613591151428345,0.2481237364645933,0.0863529372202834,0.6630434782608695,0.0257905582603298,0.1794660666539524,0.0,0.0074893789372601,0.0,0.0138888888888888,0.25,0.12,0.0889671361502347,0.0,0.0417,0.25,0.0219131313131313,0.75,0.0097266135073148
0.4496062272795158,0.3199566122972232,0.5179028927668152,0.0087365591397849,0.0181818181818181,0.7223362993383526,0.0318432338868131,0.0018258696905631,0.4051860202931228,0.2141203703703704,0.5555555555555556,0.125,0.5346694953104065,0.1659822039698836,0.0719211213672742,0.9876873292485612,0.8650684931506849,0.0588235294117647,0.3257440960778552,0.75,0.1901041666666666,0.6838637919233401,0.0050838735134646,0.0001399714618407,0.5,0.914442162902122,0.0333333333333332,0.003076923076923,0.7755102040816326,0.0012012182972303,0.7557005494505494,0.125,0.4554841052311008,0.0,1.0,0.0,0.0,0.0,0.722972972972973,0.0329787234042553,0.0,0.0039164490861618,0.4347826086956521,0.0076923076923076,0.1030821917808219,0.914442162902122,0.7782409337223843,0.8650684931506849,1.0,0.0,0.0158404608504449,0.5623715753424658,0.0224809962986012,0.0,0.6176776039789739,1.0,0.1218836565096952,0.1667,0.0,0.5004642673839386,0.5652173913043478,0.9967292980991612,0.0050706730254708,0.0,0.125,0.4586558833116035,0.1659822039698836,0.25,0.5414234760051881,0.0,0.0,0.0,0.0,0.1279461279461279,0.375,0.0062776957163958,0.1043857101365088,0.0080502334567702,0.125,0.0,0.0989010989010989,0.9861924086894248,0.2563211387742667,0.1058450783285234,0.4347826086956521,0.2498903636374042,0.1738908762140605,0.0,0.0083556005051436,0.0,0.0069444444444444,0.2222222222222222,0.0,0.0507985865724381,0.0,0.2083,0.125,0.0202020202020202,0.5,0.0243511940187171
0.3534458681197165,0.8312653916033395,0.5179028927668152,0.0087365591397849,0.0181818181818181,0.8134458894212487,0.0318432338868131,0.0018258696905631,0.6764374295377676,0.2473958333333333,0.6666666666666666,0.0,0.8783497096918267,0.4356605065023956,0.0719211213672742,0.9950611389618312,0.8647260273972603,0.0588235294117647,0.3257440960778552,0.5,0.1458333333333333,0.8429158110882957,0.0050838735134646,0.0001399714618407,0.5,0.8891170431211499,0.0,0.003076923076923,0.7755102040816326,0.0012012182972303,0.8014537545787546,0.0,0.3090828093934971,0.0,0.0,0.0,0.0,0.0,0.874883504193849,0.0329787234042553,0.0,0.0039164490861618,0.4782608695652174,0.0076923076923076,0.8167808219178082,0.9421629021218344,0.5816312352369042,0.7808219178082192,1.0,0.0,0.0359818972723831,0.907191780821918,0.044509786022201,0.0,0.5726799836388877,1.0,0.1218836565096952,0.1667,0.0,0.4367152160866787,0.7826086956521738,0.5836218575944603,0.0050706730254708,0.0,0.5,0.915308561495002,0.8175906913073238,0.25,0.99882457846952,0.0,0.0,0.0,0.0,0.0931537598204264,0.0,0.0062776957163958,0.0995583680393408,0.0080502334567702,0.25,0.0,0.0989010989010989,0.9950783798838228,0.1364895178487357,0.0471152765658332,0.5869565217391304,0.0032696556118555,0.1708708490698754,0.0,0.0136098491923678,0.0,0.0138888888888888,0.1111111111111111,0.0,0.050253836390908,0.0,0.2083,0.5,0.0202020202020202,0.25,0.0265481372214384
0.5971631093494884,0.4768890755356294,0.5618753798348477,0.0087365591397849,0.0181818181818181,0.6405430070727812,0.0318432338868131,0.0018258696905631,0.3654453213077788,0.2473958333333333,0.6165158371040724,0.25,0.955393032603841,0.3744010951403148,0.0719211213672742,0.988491736241796,0.940068493150685,0.0588235294117647,0.3257440960778552,0.625,0.1458333333333333,0.8158795345653662,0.0050838735134646,0.0001399714618407,1.0,0.9120465434633812,0.0,0.003076923076923,0.7755102040816326,0.0012012182972303,0.5341611513486513,0.0,0.3090828093934971,0.0,1.0,1.0,0.25,0.0,0.7225069897483691,0.0329787234042553,1.0,0.0039164490861618,0.6956521739130435,0.0076923076923076,0.5465753424657535,0.8973305954825462,0.6832013338891205,0.5928082191780822,0.0,0.0,0.05451213361771,0.7964897260273973,0.0911590415551336,0.0,0.5712248010908255,1.0,0.1218836565096952,0.1667,0.0,0.4367152160866787,0.7391304347826086,0.5874399573029709,0.0050706730254708,0.0,0.25,0.7982243744955608,0.7388774811772758,0.125,0.8817688067444877,1.0,0.0,0.0,0.0,0.1503928170594837,0.375,0.0062776957163958,0.0,0.0080502334567702,0.125,0.125,0.0989010989010989,0.9817975650513248,0.0831648619457752,0.0922734140387523,0.6684782608695652,0.0257905582603298,0.1340612926061468,0.0,0.0141359031689209,0.0,0.0208333333333333,0.2,0.0,0.045495964592554,1.0,0.0417,0.25,0.0,0.375,0.0161460793928557
0.5971631093494884,0.1754721456647174,0.7502075153606522,0.0087365591397849,0.0181818181818181,0.6405430070727812,0.0318432338868131,0.0018258696905631,0.6271138669673054,0.2473958333333333,0.6165158371040724,0.0,0.950089325591782,0.3744010951403148,0.0719211213672742,0.988491736241796,0.8647260273972603,0.0588235294117647,0.3257440960778552,1.0,0.1458333333333333,0.8158795345653662,0.0050838735134646,0.0001399714618407,0.5,0.9120465434633812,0.0,0.003076923076923,0.7755102040816326,0.0012012182972303,0.5341611513486513,0.0,0.3090828093934971,0.0,1.0,0.0,0.0,0.0,0.6351351351351351,0.0329787234042553,1.0,0.0039164490861618,0.4782608695652174,0.0076923076923076,0.4643835616438356,0.8973305954825462,0.7157148812005002,0.7808219178082192,1.0,0.0,0.0702331114130495,0.7124143835616439,0.1425588654025067,0.0,0.5712248010908255,1.0,0.1218836565096952,0.1667,0.0,0.4367152160866787,0.6956521739130435,0.5874399573029709,0.0050706730254708,0.0,0.0,0.7748842332419187,0.7388774811772758,0.25,0.9185311284046692,0.0,0.0,0.0,0.0,0.0089786756453423,0.5,0.0062776957163958,0.093258097569306,0.0080502334567702,0.0,0.0,0.0989010989010989,0.9817975650513248,0.2569996399789526,0.0922734140387523,0.5543478260869565,0.0257905582603298,0.1709633752990441,0.5,0.0179881401190901,0.0,0.0138888888888888,0.2,0.0,0.05,1.0,0.2083,0.0,0.0202020202020202,0.75,0.0265481372214384
0.1008254940806874,0.2527833150985522,0.5179028927668152,0.0087365591397849,0.0181818181818181,0.8106433949349761,0.0318432338868131,0.0018258696905631,0.8410372040586245,0.1520833333333333,0.7,0.0,0.9744305493523896,0.6146475017111568,0.0719211213672742,0.9912938648842206,0.8647260273972603,0.0588235294117647,0.3257440960778552,0.5714285714285714,0.0624999999999999,0.9332648870636552,0.0050838735134646,0.0001399714618407,0.5,0.963381245722108,0.0,0.003076923076923,0.7755102040816326,0.0012012182972303,0.7606946624803768,0.0,0.465942634363687,0.0,0.0,0.0,0.0,0.0,0.8343429636533085,0.0329787234042553,1.0,0.0039164490861618,0.4782608695652174,0.0076923076923076,0.4828767123287671,0.963381245722108,0.7446158121439488,0.7808219178082192,1.0,0.0,0.0215408019117688,0.7718688845401175,0.0259283002368314,0.0,0.5716596949473662,1.0,0.1218836565096952,0.1667,0.0,0.534057365636313,0.7391304347826086,0.5765877957658779,0.0050706730254708,0.0,0.4285714285714285,0.7496181784317377,0.9000684462696783,0.0,0.8226329442282749,0.0,0.0,0.0,0.0,0.3153759820426486,0.2857142857142857,0.0062776957163958,0.2122804314329738,0.0080502334567702,0.0,0.0,0.0439560439560439,0.9880776182518842,0.4915948932399124,0.0267882792643342,0.5838509316770186,0.00205489186838,0.1867821957218153,0.0,0.0125259862725675,0.0,0.0138888888888888,0.1,0.0,0.0621052631578947,1.0,0.2083,0.2857142857142857,0.0202020202020202,0.5714285714285714,0.0265481372214384
0.8125387256285671,0.5896762469594417,0.5179028927668152,0.0019432568985619,0.0303030303030303,0.3081793292265571,0.0273054147075755,0.0006113247917674,0.1197857948139795,0.2473958333333333,0.75,0.4285714285714285,0.9078829834747656,0.1563997262149212,0.1348509400555353,0.9682859871090952,0.6181506849315068,0.0980392156862745,0.3257440960778552,0.5714285714285714,0.1458333333333333,0.2234770704996578,0.0023976503027033,8.837049203254998e-05,0.5,0.2234770704996578,0.0,0.0028708433734939,0.1428571428571429,0.0006516058826979,0.3375686813186812,0.0,0.3090828093934971,0.0,0.0,0.0,0.0,1.0,0.7397483690587139,0.0851063829787234,0.0,0.0026109660574412,0.3913043478260869,0.0128205128205128,0.1308219178082191,0.6670088980150581,0.3605669028761984,0.6181506849315068,1.0,1.0,0.1158943194708424,0.6559197651663407,0.1410362385644463,0.0,0.5535662967169817,1.0,0.1052631578947368,0.1667,0.0,0.4367152160866787,0.6956521739130435,0.5571688585387216,0.0178381606406961,0.0,0.1428571428571428,0.5546273268107762,0.2234770704996578,0.1428571428571428,0.7653615434500649,0.0,0.4285714285714285,0.0,0.1428571428571428,0.0460157126823793,0.1428571428571428,0.130108321024126,0.1042881213816186,0.0214672892180539,0.2857142857142857,0.1428571428571428,0.1318681318681318,0.9629346701679,0.2540086958929906,0.1186236826181659,0.4968944099378882,0.0257905582603298,0.1479749622104595,0.0,0.0299575157490404,0.2857142857142857,0.0902777777777777,0.25,0.0,0.05,0.0,0.2083,0.2857142857142857,0.0505050505050505,0.0,0.0294426986944603
